_id,activation,dominance,emotion,end_time,start_time,titre,to_translate,translated,valence
625682d71da7a5c1eaef37cd,2.5,2.5,neu,141.8655,139.209,Ses03M_script03_2_M021, I think that,je pense que,3
625682d71da7a5c1eaef37ce,2.5,3,fru,137.3676,135.9035,Ses03M_script03_2_F021, ...cause really,... parce que vraiment,2
625682d71da7a5c1eaef37cf,3,3,fru,139.4656,137.3978,Ses03M_script03_2_F022," it doesn't seem to be working on you.",cela ne semble pas fonctionner sur vous.,2.5
625682d71da7a5c1eaef37d0,3.5,3,fru,147.4925,141.941,Ses03M_script03_2_M022," perhaps maybe you should've had more brandy, it might've made you a little less disagreeable.","peut-être que tu aurais dû boire plus de cognac, ça t'aurait peut-être rendu un peu moins désagréable.",3
625682d71da7a5c1eaef37d1,3.5,4.5,fru,151.0925,147.4502,Ses03M_script03_2_F023," Well it really hasn't worked wonders with you.","Eh bien, cela n'a vraiment pas fonctionné à merveille avec vous.",2
625682d71da7a5c1eaef37d2,3,4.5,fru,154.605,150.5293,Ses03M_script03_2_M023," Hmm, snap, snap, snap like a little adder.","Hmm, claquez, claquez, claquez comme une petite vipère.",2.5
625682d71da7a5c1eaef37d3,3.5,4,ang,156.7227,154.1425,Ses03M_script03_2_F024," Adders don't snap, they sting.","Les vipères ne cassent pas, elles piquent.",2.5
625682d71da7a5c1eaef37d4,3,3.5,fru,160.025,156.0385,Ses03M_script03_2_M024, Yes they do.  They have a bag of venom behind their fangs and they snap.,"Oui, ils le font. Ils ont un sac de venin derrière leurs crocs et ils cassent.",2.5
625682d71da7a5c1eaef37d5,4,4.5,ang,161.2911,159.4949,Ses03M_script03_2_F025, They sting.,Ils piquent.,1.5
625682d71da7a5c1eaef37d6,3,4.5,fru,162.0759,160.7628,Ses03M_script03_2_M025, They snap.,Ils claquent.,2
625682d71da7a5c1eaef37d7,5,5,ang,167.7964,161.608,Ses03M_script03_2_F026," I don't care.  I don't care.  Do you understand?  I don't care if they roll around and bark like hoops.","Je m'en fiche. Je m'en fiche. Comprenez vous? Je m'en fous s'ils roulent et aboient comme des cerceaux.",1
625682d71da7a5c1eaef37d8,2.5,3.5,fru,172.1132,168.1134,Ses03M_script03_2_M026, Did you see much of Peter Burden after our divorce?,Avez-vous beaucoup vu Peter Burden après notre divorce ?,2.5
625682d71da7a5c1eaef37d9,3,4,fru,174.785,171.5699,Ses03M_script03_2_F027," Yes, I did.  Quite a lot.","Oui je l'ai fait. Beaucoup.",1.5
625682d71da7a5c1eaef37da,2.5,3.5,fru,177.6979,174.1207,Ses03M_script03_2_M027, I suppose you let him kiss you a great deal more then?,"Je suppose que tu l'as laissé t'embrasser beaucoup plus alors ?",2.5
625682d71da7a5c1eaef37db,3,4,ang,178.7394,176.43,Ses03M_script03_2_F028, Mind your business.,Occupe toi de tes affaires.,1.5
625682d71da7a5c1eaef37dc,2,4.5,fru,187.0107,178.2111,Ses03M_script03_2_M028," Mmm, you must've had a riotous time.  No restraint at all, very enjoyable.  You never had much anyhow.","Mmm, tu as dû passer un bon moment. Aucune retenue, très agréable. Vous n'avez jamais eu grand-chose de toute façon.",2
625682d71da7a5c1eaef37dd,3.5,4.5,ang,190.26,186.256,Ses03M_script03_2_F029," You're quite insufferable.  I expect it's because you're drunk.","Vous êtes tout à fait insupportable. Je suppose que c'est parce que tu es ivre.",2
625682d71da7a5c1eaef37de,3,4,ang,192.2275,189.82,Ses03M_script03_2_M029," I'm not in the least bit drunk.",Je ne suis pas du tout ivre.,2
625682d71da7a5c1eaef37df,2,3.5,ang,193.3425,191.5992,Ses03M_script03_2_F030," You've always had a weak head.",Tu as toujours eu la tête faible.,2
625682d71da7a5c1eaef37e0,4,4.5,ang,201.8327,192.7161,Ses03M_script03_2_M030," Okay, like I mentioned before I had three very small, minute liquor glasses of brandy.  That's not even enough to get a child of two drunk.","D'accord, comme je l'ai déjà mentionné, j'ai bu trois très petits verres de cognac. Ce n'est même pas assez pour saouler un enfant de deux ans.",1
625682d71da7a5c1eaef37e1,4,4.5,ang,207.8551,201.0327,Ses03M_script03_2_F031," On the contrary, a child of two can get violently drunk off just one glass of brandy.","Au contraire, un enfant de deux ans peut s'enivrer violemment avec un seul verre de cognac.",1.5
625682d71da7a5c1eaef37e2,2.5,4.5,ang,215.1,206.5875,Ses03M_script03_2_M031," Oh, what an interesting topic.  What about a child of four and a child of six?  A child of nine?","Oh, quel sujet intéressant. Qu'en est-il d'un enfant de quatre ans et d'un enfant de six ans ? Un enfant de neuf ans ?",2
625682d71da7a5c1eaef37e3,3,4,ang,215.76,213.8575,Ses03M_script03_2_F032, Shut up.,Fermez-la.,2
625682d71da7a5c1eaef37e4,2.5,3.5,ang,220.705,215.2661,Ses03M_script03_2_M032, We might be able to bring up a splendid little debate about this intemperate tots.,Nous pourrons peut-être évoquer un magnifique petit débat sur ces tout-petits intempérants.,2.5
625682d71da7a5c1eaef37e5,3,4,ang,224.3072,219.9904,Ses03M_script03_2_F033," Not very funny dear.  In fact, maybe you better have some more brandy.","Pas très drôle mon cher. En fait, tu ferais peut-être mieux d'avoir plus de cognac.",2.5
625682d71da7a5c1eaef37e6,2,4,ang,228.2325,223.8846,Ses03M_script03_2_M033," Oh, thanks.  I think I will.",Oh merci. Je pense que je le ferai.,2
625682d71da7a5c1eaef37e7,3,3.5,ang,232.23,229.4843,Ses03M_script03_2_M034, You better turn that off.,"Tu ferais mieux de l'éteindre.",2
625682d71da7a5c1eaef37e8,2.5,3,fru,233.6955,231.6427,Ses03M_script03_2_F034, Why?,Pourquoi?,2
625682d71da7a5c1eaef37e9,2.5,3,fru,236.6325,232.971,Ses03M_script03_2_M035, Because people upstairs will get annoyed.,"Parce que les gens à l'étage vont s'énerver.",2.5
625682d71da7a5c1eaef37ea,3,3,fru,240.4272,236.0953,Ses03M_script03_2_F035," There aren't any people upstairs.  This is a photographer's studio.","Il n'y a personne à l'étage. C'est un studio de photographe.",2.5
625682d71da7a5c1eaef37eb,3,3.5,fru,242.6611,239.5971,Ses03M_script03_2_M036, Well there are people downstairs I suppose.,"Eh bien, il y a des gens en bas, je suppose.",3
625682d71da7a5c1eaef37ec,2.5,3.5,neu,244.33,242.2083,Ses03M_script03_2_F036, They are away in Tunis.,Ils sont partis à Tunis.,3
625682d71da7a5c1eaef37ed,3,3.5,fru,247.2496,243.6875,Ses03M_script03_2_M037," Oh, this is no time to be in here for Tunis.","Oh, ce n'est pas le moment d'être ici pour Tunis.",2
625682d71da7a5c1eaef37ee,4,3,fru,248.33,246.3025,Ses03M_script03_2_F037," Turn it on again, please.","Rallumez-le, s'il vous plaît.",2
625682d71da7a5c1eaef37ef,2.5,3,ang,250.1225,247.4609,Ses03M_script03_2_M038," No I'll do no such thing.","Non, je ne ferai pas une telle chose.",2
625682d71da7a5c1eaef37f0,3.5,4,ang,255.7171,249.5575,Ses03M_script03_2_F038, Very well.  If you insist on being a boorish and idiotic.,Très bien. Si vous insistez pour être grossier et idiot.,2
625682d71da7a5c1eaef37f1,4.5,4.5,ang,261.7093,257.6642,Ses03M_script03_2_M039," Come on, turn it off.  It's driving me mad.","Allez, éteins-le. Cela me rend fou.",1.5
625682d71da7a5c1eaef37f2,3.5,4,ang,265.2714,260.5924,Ses03M_script03_2_F039, You are far too temperamental.  Try to control yourself.,Vous êtes beaucoup trop capricieux. Essayez de vous contrôler.,1.5
625682d71da7a5c1eaef37f3,4,4.5,ang,266.1075,262.1169,Ses03M_script03_2_M040, Turn it--Turn it off.,Éteignez-le - Éteignez-le.,1.5
625682d71da7a5c1eaef37f4,4,4.5,ang,269.255,265.5733,Ses03M_script03_2_F040, Go away.  Go away.  I hate you.,"S'en aller. S'en aller. Je te déteste.",2
625682d71da7a5c1eaef37f5,2,4,ang,271.6259,268.6826,Ses03M_script03_2_M041, Very amusing indeed.,Très amusant en effet.,2
625682d71da7a5c1eaef37f6,4,4.5,ang,280.667,270.8561,Ses03M_script03_2_F041," I hate you.  Listen I'm sick and tired of listening to you, you sadistic bully.","Je te déteste. Écoute, j'en ai marre de t'écouter, brute sadique.",1.5
625682d71da7a5c1eaef37f7,3,4.5,ang,292.6816,281.3613,Ses03M_script03_2_M042," You know what?  You're a vile, little, evil-minded, little, wicked beast and I never want to see you again.","Vous savez quoi? Tu es une vile, petite, méchante, petite bête méchante et je ne veux plus jamais te revoir.",1.5
625682d71da7a5c1eaef37f8,4,4.5,ang,298.8851,291.9269,Ses03M_script03_2_F042," This is the end.  Understand?  This is the end, here and now, forever and always.","C'est la fin. Comprendre? C'est la fin, ici et maintenant, pour toujours et à jamais.",1.5
625682d71da7a5c1eaef37f9,3.5,4.5,ang,301.1944,298.0475,Ses03M_script03_2_M043," You're not going nowhere. No you're not.","Vous n'irez nulle part. Non, vous ne l'êtes pas.",1.5
625682d71da7a5c1eaef37fa,4.5,4.5,ang,303.2773,299.12,Ses03M_script03_2_F043," Oh, yes I am. Yes I am and you can't stop me.","Oh oui je suis. Oui, je le suis et tu ne peux pas m'arrêter.",1.5
625682d71da7a5c1eaef37fb,3,4,ang,312.0363,310.08,Ses03M_script03_2_M044, Just shut up.,Juste ferme-là.,1.5
625682d71da7a5c1eaef37fc,4.5,5,ang,324.9875,312.9373,Ses03M_script03_2_M045," shut up. shut up.  I would-I would never marry you again if you came crawling back to me on your hands and knees because you're an evil-minded little vampire and I hope to God I never see you again.","tais-toi. tais-toi. Je ne t'épouserais plus jamais si tu revenais en rampant vers moi sur tes mains et tes genoux parce que tu es un petit vampire malicieux et j'espère devant Dieu que je ne te reverrai plus jamais.",1
625682d71da7a5c1eaef37fd,5,5,ang,317.3748,303.3226,Ses03M_script03_2_F044," Listen, you're a cruel fiend and I hate, loathe you.  Thank God finally, finally thank God I've realized just how horrible you are--and marry you?  Marry you?  Never. I will never marry you.  I will die die in torment-","Écoute, tu es un démon cruel et je te déteste, je te déteste. Dieu merci, enfin, Dieu merci, j'ai réalisé à quel point tu es horrible - et t'épouser ? Vous épouser ? Jamais. Je ne t'épouserai jamais. Je mourrai dans les tourments-",1
625682d71da7a5c1eaef37fe,4.5,5,ang,328.975,324.016,Ses03M_script03_2_F045, Beast. Brute. Cad. Swine. Beast. Beast. Brute. Devil. Sorry.,La bête. Brute. Goujat. Porc. La bête. La bête. Brute. Diable. Désolé.,1
625682d71da7a5c1eaef37ff,3,3.5,ang,328.4838,326.72,Ses03M_script03_2_M046, Oh.,Oh.,1
625683041da7a5c1eaef383c,2.5,2.5,fru,15.24,6.79,Ses04M_script02_1_M000," What time is it?  They're supposed to run around midnight.  This is great, isn't it?  Look at this night we've got here; couldn't be better.","Quelle heure est-il? Ils sont censés courir vers minuit. C'est génial, n'est-ce pas ? Regardez cette nuit que nous avons ici; ne pouvait pas être mieux.",4
625683041da7a5c1eaef383d,2.5,2.5,exc,21.59,15.29,Ses04M_script02_1_M001," Actually, I wanted to go a little farther up the coast, get away from the lights and the people, but I was afraid we'd miss it.  How you doing?","En fait, je voulais aller un peu plus loin sur la côte, m'éloigner des lumières et des gens, mais j'avais peur de rater ça. Comment vas-tu?",3.5
625683041da7a5c1eaef383e,1.5,2,neu,22.91,21.14,Ses04M_script02_1_F000, Fine.,Amende.,2.5
625683041da7a5c1eaef383f,4,2.5,exc,34.92,22.8751,Ses04M_script02_1_M002," Is that, is that - is that just foam?  I can't even tell.  Although, if you can't tell, it's probably isn't them.  It'll probably be unmistakable, don't you think?","Est-ce, est-ce - est-ce juste de la mousse? Je ne peux même pas dire. Bien que, si vous ne pouvez pas le dire, ce n'est probablement pas eux. Ce sera probablement indubitable, vous ne pensez pas ?",4
625683041da7a5c1eaef3840,3,2.5,exc,43.57,35.11,Ses04M_script02_1_M003," How you doing?  Oh, no, you know what I did?  I forgot to bring my flashlight.  How could I be so stupid?  I should have brought my flashlight.","Comment vas-tu? Oh, non, tu sais ce que j'ai fait ? J'ai oublié d'apporter ma lampe de poche. Comment ai-je pu être si stupide ? J'aurais dû apporter ma lampe de poche.",3
625683041da7a5c1eaef3841,2.5,3,fru,44.6,43.14,Ses04M_script02_1_F001, What flashlight?,Quelle lampe torche ?,2.5
625683041da7a5c1eaef3842,3,3,exc,47.14,44.25,Ses04M_script02_1_M004," The flashlight; the silver one.  There's only one, isn't there?","La lampe de poche ; celui d'argent. Il n'y en a qu'un, n'est-ce pas ?",2.5
625683041da7a5c1eaef3843,2.5,3.5,ang,48.58,46.65,Ses04M_script02_1_F002," It's not yours.","Ce n'est pas à toi.",2
625683041da7a5c1eaef3844,2,2,neu,50,48.3551,Ses04M_script02_1_M005, Whose is it?,A qui est-ce?,2.5
625683041da7a5c1eaef3845,3.5,3,ang,52.27,49.52,Ses04M_script02_1_F003," It's ours.  It's mine, too.","C'est le notre. C'est le mien aussi.",2
625683041da7a5c1eaef3846,2.5,2,fru,53.328,51.84,Ses04M_script02_1_M006," Well, sure.",Et bien certainement.,2.5
625683041da7a5c1eaef3847,4,3,ang,58,52.89,Ses04M_script02_1_F004," You kept saying my flashlight as if it's somehow just yours.  How is that supposed to make me feel?","Tu n'arrêtais pas de dire ma lampe de poche comme si c'était en quelque sorte juste la tienne. Comment est-ce censé me faire sentir?",2
625683041da7a5c1eaef3848,3.5,2.5,exc,68.46,56.96,Ses04M_script02_1_M007," No, of course, our flashlight; yours and mine.  Me flashlight es su flashlight, naturally.  How could we not think to bring it?  I hope the moon stays out.","Non, bien sûr, notre lampe de poche ; le tien et le mien. Me lampe de poche es su lampe de poche, naturellement. Comment ne pas penser à l'apporter ? J'espère que la lune restera dehors.",2.5
625683041da7a5c1eaef3849,2.5,2,exc,73.4,68.72,Ses04M_script02_1_M008," I wonder, do they always run during a full moon? I can't remember if it was full last year.  Remember?","Je me demande, courent-ils toujours pendant la pleine lune ? Je ne me souviens plus si c'était complet l'année dernière. Se souvenir?",3.5
625683041da7a5c1eaef384a,2.5,3,ang,74.05,72.68,Ses04M_script02_1_F005, Yes.,Oui.,2.5
625683041da7a5c1eaef384b,2.5,2.5,neu,82.36,73.7877,Ses04M_script02_1_M009," Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket.","As-tu froid? Voulez-vous ma veste? Nous aurions dû apporter la couverture, notre couverture.",3
625683041da7a5c1eaef384c,2.5,2.5,fru,99.1256,82.6482,Ses04M_script02_1_M010," Oh, man.  This is great.  I didn't even think to bring a six pack.  Six pack would be just the ticket right about now.  I can't believe I forgot.  I'm like a kid.  It's amazing I got out of the house with my fly zipped.  Oh.","Oh, mec. C'est bien. Je n'ai même pas pensé à apporter un pack de six. Six pack serait juste le billet en ce moment. Je ne peux pas croire que j'ai oublié. Je suis comme un gosse. C'est incroyable que je sois sorti de la maison avec ma braguette zippée. Oh.",4
625683041da7a5c1eaef384d,2.5,2,fru,106.55,101.15,Ses04M_script02_1_M011, I wonder if they can hear me talk or feel the vibrations in the sand when we move around.,"Je me demande s'ils peuvent m'entendre parler ou sentir les vibrations dans le sable lorsque nous nous déplaçons.",3.5
625683041da7a5c1eaef384e,1.5,2.5,sad,107.5,105.92,Ses04M_script02_1_F006," I'm cold.","J'ai froid.",2.5
625683041da7a5c1eaef384f,2.5,2,neu,108.69,106.83,Ses04M_script02_1_M012, You want my jacket?,Tu veux ma veste ?,3
625683041da7a5c1eaef3850,3,2.5,ang,110.4921,108.19,Ses04M_script02_1_F007," It's after eleven; let's go home.",Il est onze heures passées; allons à la maison.,2
625683041da7a5c1eaef3851,3.5,2.5,fru,115.5,110.2,Ses04M_script02_1_M013," Are you kidding?  We'd miss it.  We just got here.  What's the point of coming down here if we just turn around and go home?","Est-ce que vous plaisantez? Ça nous manquerait. Nous venons juste d'arriver. Quel est l'intérêt de venir ici si nous faisons juste demi-tour et rentrons à la maison ?",2
625683041da7a5c1eaef3852,3,3.5,ang,117.38,115.21,Ses04M_script02_1_F008, There is no point in coming down here.,Ça ne sert à rien de descendre ici.,2.5
625683041da7a5c1eaef3853,3,2.5,neu,118.01,117.11,Ses04M_script02_1_M014, Right.,À droite.,3
625683041da7a5c1eaef3854,2,3,fru,118.9223,117.51,Ses04M_script02_1_F009," That's my point.","C'est mon point.",2.5
625683041da7a5c1eaef3855,2.5,2,neu,120.82,118.55,Ses04M_script02_1_M015," That's my point, too.","C'est aussi mon propos.",2.5
625683041da7a5c1eaef3856,2.5,2.5,ang,121.8587,120.07,Ses04M_script02_1_F010," So let's go home.",Alors rentrons à la maison.,2.5
625683041da7a5c1eaef3857,3,2.5,fru,129.4,121.6219,Ses04M_script02_1_M016," No, no, no.  That's not my point.  My point is is that there's no point in coming down here if we just leave.  Don't you want to see it?","Non non Non. Ce n'est pas mon propos. Ce que je veux dire, c'est qu'il ne sert à rien de venir ici si nous partons. Vous ne voulez pas le voir ?",2.5
625683041da7a5c1eaef3858,3.5,2.5,fru,131.7097,129.01,Ses04M_script02_1_F011, Not particularly.,Pas particulièrement.,2
625683041da7a5c1eaef3859,2,1.5,fru,133.22,130.9519,Ses04M_script02_1_M017, Why not?,Pourquoi pas?,2.5
625683041da7a5c1eaef385a,3.5,2.5,ang,135.55,132.7516,Ses04M_script02_1_F012," I just don't.  It's stupid.","Je ne sais pas. C'est stupide.",2
625683041da7a5c1eaef385b,3.5,2.5,exc,149.4,135.3091,Ses04M_script02_1_M018," Honey, this is a natural phenomenon.  I mean, this only happens once a year.  It's a great opportunity.  Think about the people in Kansas.  They'd have to get plane tickets and hotel reservations to come see this.  We're just forty minutes away.  It's too good to pass up.","Chérie, c'est un phénomène naturel. Je veux dire, cela n'arrive qu'une fois par an. C'est une grande opportunité. Pensez aux habitants du Kansas. Il leur faudrait des billets d'avion et des réservations d'hôtel pour venir voir ça. Nous ne sommes qu'à quarante minutes. C'est trop beau pour laisser passer.",2.5
625683041da7a5c1eaef385c,4,3,ang,156.28,149.07,Ses04M_script02_1_F013," Pass up what?  These little fish swim onto the beach, flop around and then they swim away.  And then they die.","Laisser passer quoi ? Ces petits poissons nagent sur la plage, s'effondrent puis repartent à la nage. Et puis ils meurent.",2
625683041da7a5c1eaef385d,3,2.5,fru,167.088,155.73,Ses04M_script02_1_M019," Yeah, but that moment on the beach is the highlight of their little lives.  I mean, all that flopping around is laying eggs or what do you -- spawning or mating, something like that.","Ouais, mais ce moment sur la plage est le clou de leur petite vie. Je veux dire, tout ce qui s'effondre, c'est pondre des œufs ou quoi -- frai ou accouplement, quelque chose comme ça.",3
